算例名,节点数,边数,无人机数,基站编号,ALNS_PSO_目标函数_最小值,ALNS_PSO_目标函数_最大值,ALNS_PSO_目标函数_均值,ALNS_PSO_求解时间_最小(s),ALNS_PSO_求解时间_最大(s),ALNS_PSO_求解时间_均值(s),ALNS_PSO_实际使用无人机数_均值,ALNS_PSO_总飞行距离_均值(m),ALNS_PSO_最优线程ID分布,ALNS_PSO_公共池拉取次数_均值,ALNS_PSO_推入公共池次数_均值,ALNS_PSO_破坏_random_调用次数_均值,ALNS_PSO_破坏_random_耗时_均值(s),ALNS_PSO_破坏_random_改进当前解_均值,ALNS_PSO_破坏_random_改进最优解_均值,ALNS_PSO_破坏_worst_调用次数_均值,ALNS_PSO_破坏_worst_耗时_均值(s),ALNS_PSO_破坏_worst_改进当前解_均值,ALNS_PSO_破坏_worst_改进最优解_均值,ALNS_PSO_破坏_route_调用次数_均值,ALNS_PSO_破坏_route_耗时_均值(s),ALNS_PSO_破坏_route_改进当前解_均值,ALNS_PSO_破坏_route_改进最优解_均值,ALNS_PSO_破坏_bp_split_调用次数_均值,ALNS_PSO_破坏_bp_split_耗时_均值(s),ALNS_PSO_破坏_bp_split_改进当前解_均值,ALNS_PSO_破坏_bp_split_改进最优解_均值,ALNS_PSO_修复_greedy_调用次数_均值,ALNS_PSO_修复_greedy_耗时_均值(s),ALNS_PSO_修复_greedy_改进当前解_均值,ALNS_PSO_修复_greedy_改进最优解_均值,ALNS_PSO_修复_random_调用次数_均值,ALNS_PSO_修复_random_耗时_均值(s),ALNS_PSO_修复_random_改进当前解_均值,ALNS_PSO_修复_random_改进最优解_均值,ALNS_PSO_修复_bp_aware_调用次数_均值,ALNS_PSO_修复_bp_aware_耗时_均值(s),ALNS_PSO_修复_bp_aware_改进当前解_均值,ALNS_PSO_修复_bp_aware_改进最优解_均值,ALNS_PSO_模块耗时_DR均值(s),ALNS_PSO_模块耗时_LS均值(s),ALNS_PSO_模块耗时_PSO均值(s),GiantRoute_目标函数_最小值,GiantRoute_目标函数_最大值,GiantRoute_目标函数_均值,GiantRoute_求解时间_最小(s),GiantRoute_求解时间_最大(s),GiantRoute_求解时间_均值(s),GiantRoute_实际使用无人机数_均值,GiantRoute_总飞行距离_均值(m),GiantRoute_最优线程ID分布,GiantRoute_公共池拉取次数_均值,GiantRoute_推入公共池次数_均值,GiantRoute_破坏_random_调用次数_均值,GiantRoute_破坏_random_耗时_均值(s),GiantRoute_破坏_random_改进当前解_均值,GiantRoute_破坏_random_改进最优解_均值,GiantRoute_破坏_worst_调用次数_均值,GiantRoute_破坏_worst_耗时_均值(s),GiantRoute_破坏_worst_改进当前解_均值,GiantRoute_破坏_worst_改进最优解_均值,GiantRoute_破坏_segment_调用次数_均值,GiantRoute_破坏_segment_耗时_均值(s),GiantRoute_破坏_segment_改进当前解_均值,GiantRoute_破坏_segment_改进最优解_均值,GiantRoute_修复_greedy_调用次数_均值,GiantRoute_修复_greedy_耗时_均值(s),GiantRoute_修复_greedy_改进当前解_均值,GiantRoute_修复_greedy_改进最优解_均值,GiantRoute_修复_random_调用次数_均值,GiantRoute_修复_random_耗时_均值(s),GiantRoute_修复_random_改进当前解_均值,GiantRoute_修复_random_改进最优解_均值,GiantRoute_修复_regret_调用次数_均值,GiantRoute_修复_regret_耗时_均值(s),GiantRoute_修复_regret_改进当前解_均值,GiantRoute_修复_regret_改进最优解_均值,GiantRoute_模块耗时_DR均值(s),GiantRoute_模块耗时_LS均值(s),GiantRoute_模块耗时_PSO均值(s)
11-14-5-4-(0),11,14,5,4,11715.0922,11715.0922,11715.0922,3.43,3.51,3.45,2.0,7796.73,"T0:2次,T1:1次,T2:1次,T3:1次",15.0,44.0,484.0,0.006,31.0,3.0,546.6,0.0228,53.0,6.6,476.2,0.0051,13.0,2.4,493.2,0.0189,27.0,3.4,942.8,0.9139,60.0,8.4,109.8,0.1291,0.4,0.2,947.4,1.0068,63.6,6.8,2.1279,2.1842,6.8539,11715.0922,11716.2546,11715.3661,13.81,17.97,16.05,2.0,7796.91,"T0:1次,T1:1次,T2:1次,T3:2次",14.6,41.8,732.6,0.0061,78.0,5.6,598.0,0.0338,59.6,4.6,579.4,0.0011,52.4,4.8,845.6,0.1781,86.0,6.2,125.8,0.0004,2.2,0.6,938.6,1.2419,101.8,8.2,1.4613,45.6005,2.6382
11-14-5-4-(1),11,14,5,4,14143.8451,14143.8451,14143.8451,3.72,3.75,3.73,2.0,9415.9,"T0:1次,T1:2次,T3:2次",14.6,44.0,487.4,0.003,38.6,5.6,538.6,0.0487,74.8,9.2,476.8,0.0156,16.6,3.6,497.2,0.0066,40.0,6.0,930.6,0.9266,90.0,12.4,142.8,0.0709,0.4,0.0,926.6,0.6847,79.6,12.0,1.7717,2.414,7.9646,14128.7164,14143.8451,14140.8194,2.87,7.83,5.12,2.0,9413.88,"T0:1次,T1:1次,T2:1次,T3:2次",15.2,44.0,778.2,0.0025,44.8,4.4,607.2,0.0277,27.0,4.8,614.6,0.001,30.4,6.2,898.4,0.141,52.2,7.8,178.2,0.0004,2.6,1.2,923.4,0.4139,47.4,6.4,0.5865,12.2782,2.4326
11-14-5-4-(2),11,14,5,4,11147.0727,11147.0727,11147.0727,2.76,2.78,2.77,2.0,7418.05,T0:5次,16.0,44.0,472.0,0.0145,21.2,0.4,534.4,0.0234,43.0,2.8,475.2,0.0246,8.4,0.2,518.4,0.0241,26.8,0.6,927.4,0.9656,49.6,2.0,135.6,0.0739,1.0,0.0,937.0,0.8084,48.8,2.0,1.9686,1.7214,5.0148,11147.0727,11147.0727,11147.0727,3.14,3.2,3.17,2.0,7418.05,"T0:2次,T1:1次,T2:1次,T3:1次",16.0,44.0,711.2,0.0021,56.0,2.2,634.8,0.0294,66.0,3.8,654.0,0.001,54.8,4.2,893.4,0.0406,81.6,3.8,166.6,0.0003,4.2,0.8,940.0,0.2412,91.0,5.6,0.3147,7.2615,2.5801
11-14-5-5-(0),11,14,5,5,10121.3382,10328.6331,10196.3382,2.98,3.12,3.06,2.0,6784.23,"T0:2次,T1:1次,T2:1次,T3:1次",13.6,44.0,488.4,0.0061,32.8,3.8,570.2,0.0448,77.2,8.8,444.0,0.008,19.8,1.6,497.4,0.0172,39.6,5.2,928.8,0.8706,83.0,10.0,124.0,0.067,0.4,0.0,947.2,1.0284,86.0,9.4,2.0826,2.2207,5.4744,10121.3382,10121.3382,10121.3382,3.87,8.65,6.42,2.0,6734.23,"T0:3次,T1:2次",15.4,44.0,708.6,0.0138,66.2,3.2,662.8,0.0455,82.8,4.4,628.6,0.0138,65.8,4.0,878.4,0.1444,96.8,3.4,161.8,0.0004,5.8,1.2,959.8,0.7506,112.2,7.0,0.9686,17.1979,3.0446
11-14-5-5-(1),11,14,5,5,11912.0203,12375.5458,12190.2716,3.49,3.56,3.53,2.0,8113.51,"T0:1次,T1:1次,T2:1次,T3:2次",15.8,44.0,487.4,0.0121,24.0,2.2,532.4,0.0257,39.6,3.0,500.6,0.0052,16.6,2.2,479.6,0.0076,20.2,2.6,931.6,0.8704,42.2,4.0,122.0,0.1554,1.2,0.0,946.4,1.008,57.0,6.0,2.1183,2.4632,6.79,11912.9572,12222.6805,12037.3282,7.76,11.93,10.04,2.0,8011.55,"T0:2次,T1:2次,T2:1次",13.0,44.0,680.8,0.0057,81.6,6.0,652.4,0.0501,76.4,7.6,666.8,0.0131,81.2,8.0,868.6,0.1348,101.2,9.8,136.8,0.0004,3.8,1.6,994.6,0.9357,134.2,10.2,1.1399,26.9626,2.8139
11-14-5-5-(2),11,14,5,5,9006.4963,9006.4963,9006.4963,2.5,2.55,2.53,2.0,5991.0,"T0:3次,T1:1次,T2:1次",15.8,44.0,489.2,0.0116,12.4,1.2,555.6,0.0349,46.0,3.4,479.0,0.0036,7.0,0.2,476.2,0.0139,13.2,0.4,915.0,0.6763,36.0,1.8,116.6,0.0604,0.6,0.0,968.4,0.822,42.0,3.4,1.6413,2.3164,4.0258,9006.4963,9006.4963,9006.4963,3.1,6.25,4.9,2.0,5991.0,"T0:2次,T1:1次,T2:1次,T3:1次",15.8,44.0,716.6,0.0113,51.2,2.2,666.8,0.0564,54.2,3.0,616.6,0.007,45.2,1.2,882.2,0.1328,64.4,2.0,135.6,0.0003,2.4,0.4,982.2,0.5076,83.8,4.0,0.7154,11.8438,2.8973
11-9-5-1-(0),11,9,5,1,10246.6897,10917.1613,10514.8783,2.28,2.29,2.28,2.0,6996.59,"T0:1次,T1:2次,T2:1次,T3:1次",16.0,44.0,464.8,0.013,25.8,2.6,549.0,0.0063,55.4,6.6,495.2,0.0181,20.2,3.4,491.0,0.0138,28.0,4.8,907.4,0.388,65.4,7.6,167.6,0.0449,1.0,0.4,925.0,0.4139,63.0,9.4,0.9415,1.0445,5.2638,9811.3371,9822.2974,9817.606,2.69,4.69,3.73,2.0,6531.74,"T1:2次,T2:2次,T3:1次",16.0,44.0,654.6,0.0066,23.8,1.6,759.8,0.0585,47.2,7.8,585.6,0.009,10.8,1.0,872.4,0.105,29.4,5.4,115.0,0.0003,0.6,0.2,1012.6,0.5674,51.8,4.8,0.7468,8.7644,1.9065
11-9-5-2-(0),11,9,5,2,9358.7719,9358.7719,9358.7719,2.0,2.06,2.02,2.0,6225.85,"T0:3次,T2:1次,T3:1次",15.8,44.0,514.2,0.0118,34.6,5.4,470.8,0.0072,33.8,3.4,487.2,0.0056,19.4,2.0,527.8,0.0124,41.0,5.4,932.0,0.391,62.0,9.0,136.4,0.0295,0.8,0.0,931.6,0.443,66.0,7.2,0.9348,0.9162,4.325,9358.7719,9358.7719,9358.7719,1.23,2.07,1.71,2.0,6225.85,"T0:2次,T1:3次",16.0,44.0,681.0,0.0018,16.6,1.2,656.2,0.0114,13.6,1.0,662.8,0.001,15.2,1.8,896.4,0.0328,21.4,2.0,139.2,0.0002,0.8,0.0,964.4,0.1857,23.2,2.0,0.233,2.9128,1.5358
11-9-5-3-(0),11,9,5,3,10285.8229,10285.8229,10285.8229,2.12,2.18,2.14,2.0,6843.88,T0:5次,16.0,44.0,504.8,0.0027,20.6,1.2,463.0,0.0081,22.6,1.8,501.4,0.0088,16.0,1.2,530.8,0.0063,26.8,2.4,933.2,0.3072,46.2,2.8,125.6,0.0384,1.2,0.2,941.2,0.3794,38.6,3.6,0.7759,0.7103,5.1263,10285.8229,10285.8229,10285.8229,1.2,1.25,1.23,2.0,6843.88,T0:5次,16.0,44.0,641.0,0.0105,20.0,1.8,676.6,0.0458,22.4,3.2,682.4,0.001,28.2,5.0,902.6,0.0472,32.0,3.2,190.8,0.0003,5.2,1.8,906.6,0.1776,33.4,5.0,0.2823,1.396,1.4307
11-9-5-4-(0),11,9,5,4,9652.6583,9652.6583,9652.6583,1.76,1.82,1.78,2.0,6421.77,"T0:1次,T1:2次,T3:2次",15.2,44.0,511.4,0.0052,20.8,3.6,488.8,0.029,29.4,5.6,503.0,0.0051,13.4,1.6,496.8,0.0075,18.8,3.6,918.6,0.3316,38.8,6.4,172.0,0.0286,2.2,1.2,909.4,0.3863,41.4,6.8,0.8277,0.5302,4.0271,9652.6583,9652.6583,9652.6583,1.24,1.35,1.28,2.0,6421.77,"T0:2次,T2:2次,T3:1次",16.0,44.0,712.0,0.0048,23.8,3.0,638.8,0.0165,14.6,2.4,649.2,0.0195,17.6,2.6,834.2,0.0361,24.6,3.0,218.8,0.0003,3.6,0.8,947.0,0.1128,27.8,4.2,0.19,1.4878,1.497
11-9-5-5-(0),11,9,5,5,8722.504,8722.504,8722.504,1.52,1.53,1.52,2.0,5801.67,"T0:2次,T1:3次",16.0,44.0,515.2,0.0027,29.2,1.2,426.2,0.0071,14.2,0.0,516.6,0.0021,17.4,0.8,542.0,0.0032,37.8,2.0,917.0,0.1668,48.0,1.2,141.4,0.0253,1.4,0.0,941.6,0.2175,49.2,2.8,0.4311,1.0934,2.9222,8455.792,8457.9222,8456.5296,1.46,1.66,1.52,2.0,5624.35,"T0:3次,T2:1次,T3:1次",15.0,44.0,639.4,0.0016,45.2,3.0,625.4,0.0186,35.0,4.8,735.2,0.0011,61.4,6.6,923.8,0.0568,69.8,7.8,145.0,0.0003,2.0,0.8,931.2,0.0779,69.8,5.8,0.1562,2.4574,1.4562
5-4-5-1-(0),5,4,5,1,7077.0686,7077.0686,7077.0686,0.68,0.7,0.69,1.0,4711.38,"T0:1次,T1:3次,T3:1次",17.0,44.0,507.4,0.0022,1.2,0.8,527.0,0.003,5.8,1.6,477.2,0.0018,0.8,0.2,488.4,0.0023,1.8,0.4,866.0,0.0254,0.0,0.0,264.2,0.0063,9.6,3.0,869.8,0.0274,0.0,0.0,0.0742,0.0332,1.4536,7077.0686,7077.0686,7077.0686,0.52,0.6,0.55,1.0,4711.38,"T0:3次,T2:2次",20.0,44.0,639.2,0.0013,0.4,0.0,722.4,0.0252,2.2,0.0,638.4,0.0028,1.4,0.0,845.0,0.0196,1.4,0.0,314.4,0.0004,0.2,0.0,840.6,0.0405,2.4,0.0,0.0898,0.4707,0.2841
5-4-5-1-(1),5,4,5,1,5241.5667,5241.5667,5241.5667,0.67,0.71,0.69,1.0,3487.71,T0:5次,20.0,44.0,489.6,0.0021,7.0,0.0,495.0,0.0029,6.4,0.0,513.2,0.0019,7.0,0.0,502.2,0.0024,5.4,0.0,897.4,0.0263,11.2,0.0,172.2,0.0041,0.2,0.0,930.4,0.032,14.4,0.0,0.0774,0.0329,1.4835,5241.5667,5241.5667,5241.5667,0.52,0.63,0.6,1.0,3487.71,"T0:4次,T1:1次",16.8,44.0,674.8,0.0014,5.2,0.6,618.6,0.0188,9.4,1.8,706.6,0.0009,5.2,1.4,854.4,0.0105,7.4,0.8,271.0,0.0003,4.4,1.6,874.6,0.0545,8.0,1.4,0.0865,0.7119,0.2799
5-4-5-1-(2),5,4,5,1,5022.1549,5022.1549,5022.1549,0.89,0.95,0.91,1.0,3341.44,T0:5次,16.0,44.0,498.2,0.0142,7.0,1.4,521.8,0.0222,15.0,3.6,499.6,0.002,10.0,2.0,480.4,0.0091,5.2,0.8,905.6,0.1383,19.0,2.8,142.0,0.022,0.6,0.6,952.4,0.2302,17.6,4.4,0.4736,0.3133,1.5884,5022.1549,5022.1549,5022.1549,0.72,0.74,0.73,1.0,3341.44,"T0:4次,T1:1次",15.8,44.0,669.6,0.0114,1.8,0.8,674.4,0.0594,5.2,4.6,656.0,0.0124,3.2,2.4,902.4,0.0291,3.8,2.4,163.0,0.0002,1.4,1.0,934.6,0.1176,5.0,4.4,0.2302,0.7252,0.3762
5-4-5-2-(0),5,4,5,2,7154.7707,7154.7707,7154.7707,0.73,0.74,0.73,1.0,4763.18,"T0:3次,T1:2次",20.0,44.0,476.8,0.0021,6.6,0.0,544.4,0.0033,10.2,0.0,495.2,0.0019,8.4,0.0,483.6,0.0024,10.2,0.0,785.4,0.0238,12.8,0.0,393.8,0.0099,7.6,0.0,820.8,0.0268,15.0,0.0,0.076,0.0363,1.6217,7154.7707,7154.7707,7154.7707,0.73,0.74,0.73,1.0,4763.18,"T0:3次,T1:2次",20.0,44.0,721.6,0.0154,0.0,0.0,536.8,0.0615,0.0,0.0,741.6,0.001,0.0,0.0,891.8,0.0498,0.0,0.0,209.4,0.0003,0.0,0.0,898.8,0.1642,0.0,0.0,0.2923,0.5848,0.3681
5-4-5-2-(1),5,4,5,2,4997.7112,4997.7112,4997.7112,0.63,0.66,0.64,1.0,3325.14,T0:5次,20.0,44.0,498.2,0.0022,0.2,0.0,510.0,0.0029,1.4,0.0,489.6,0.0018,1.4,0.0,502.2,0.0024,0.4,0.0,898.0,0.0261,1.8,0.0,167.8,0.004,0.0,0.0,934.2,0.032,1.6,0.0,0.0771,0.1609,1.2287,4997.7112,4997.7112,4997.7112,0.48,0.6,0.53,1.0,3325.14,"T0:3次,T2:1次,T3:1次",20.0,44.0,639.6,0.0033,25.0,0.0,714.2,0.0152,27.8,0.0,646.2,0.0008,22.2,0.0,838.0,0.0077,35.2,0.0,323.4,0.0003,6.8,0.0,838.6,0.0151,33.0,0.0,0.0424,0.356,0.4249
5-4-5-2-(2),5,4,5,2,4491.8248,4491.8248,4491.8248,0.63,0.65,0.64,1.0,2987.88,T0:5次,20.0,44.0,483.8,0.0021,1.2,0.0,513.0,0.0029,1.0,0.0,505.2,0.0019,0.8,0.0,498.0,0.0023,1.0,0.0,911.2,0.0265,2.0,0.0,192.0,0.0046,0.0,0.0,896.8,0.0293,2.0,0.0,0.0751,0.1543,1.2704,4491.8248,4491.8248,4491.8248,0.48,0.51,0.49,1.0,2987.88,T0:5次,20.0,44.0,706.0,0.0224,1.4,0.0,606.2,0.0183,0.8,0.0,687.8,0.0009,2.6,0.0,815.4,0.0087,1.6,0.0,384.6,0.0016,0.4,0.0,800.0,0.0218,2.8,0.0,0.0736,0.3147,0.3574
5-4-5-3-(0),5,4,5,3,7391.2144,7391.2144,7391.2144,1.13,1.26,1.17,1.0,4920.81,"T0:1次,T1:2次,T3:2次",15.4,44.0,484.6,0.0098,9.4,2.4,530.0,0.0154,10.2,4.6,504.8,0.005,8.2,3.0,480.6,0.0146,7.6,1.8,862.4,0.1657,13.4,4.6,261.6,0.04,5.8,1.6,876.0,0.0868,16.2,5.6,0.3761,0.1143,2.819,7391.2144,7391.2144,7391.2144,0.67,0.75,0.73,1.0,4920.81,"T0:3次,T1:1次,T3:1次",16.2,44.0,784.8,0.0043,2.4,0.6,453.4,0.0061,7.6,1.6,761.8,0.001,4.8,1.6,931.4,0.0227,7.2,2.2,231.4,0.0003,3.2,1.2,837.2,0.0445,4.4,0.4,0.0789,1.0123,0.3847
5-4-5-3-(1),5,4,5,3,5241.5667,5241.5667,5241.5667,0.71,0.73,0.72,1.0,3487.71,T0:5次,20.0,44.0,487.4,0.0021,7.2,0.0,491.0,0.0028,2.0,0.0,508.2,0.0019,6.6,0.0,513.4,0.0025,6.0,0.0,898.4,0.0266,11.8,0.0,184.2,0.0045,0.4,0.0,917.4,0.0325,9.6,0.0,0.0813,0.0343,1.5419,5241.5667,5241.5667,5241.5667,0.52,0.55,0.53,1.0,3487.71,T0:5次,20.0,44.0,750.0,0.0095,39.4,0.0,503.6,0.0308,28.2,0.0,746.4,0.0137,35.4,0.0,801.8,0.0107,44.8,0.0,412.2,0.0004,19.6,0.0,786.0,0.0549,38.6,0.0,0.1199,0.375,0.4407
5-4-5-3-(2),5,4,5,3,5485.6804,5485.6804,5485.6804,0.63,0.66,0.64,1.0,3650.45,"T0:2次,T1:1次,T2:1次,T3:1次",19.0,44.0,497.2,0.0021,0.6,0.4,503.4,0.0029,0.0,0.0,501.4,0.0018,1.0,0.4,498.0,0.0023,0.2,0.2,925.2,0.0268,0.0,0.0,174.8,0.0042,1.6,1.0,900.0,0.0301,0.2,0.0,0.0758,0.0774,1.4417,5485.6804,5485.6804,5485.6804,0.53,0.6,0.57,1.0,3650.45,"T0:3次,T1:2次",20.0,44.0,676.8,0.0119,3.8,0.0,649.0,0.0176,4.4,0.0,674.2,0.0138,6.4,0.0,843.4,0.027,6.2,0.0,289.6,0.0003,2.6,0.0,867.0,0.0282,5.8,0.0,0.0988,0.5377,0.3531
5-4-5-4-(0),5,4,5,4,9173.7665,9173.7665,9173.7665,0.99,1.03,1.01,2.0,6102.51,"T0:3次,T1:1次,T2:1次",15.4,44.0,460.8,0.0021,10.4,1.0,552.8,0.0034,29.4,6.0,501.2,0.0019,12.4,2.4,485.2,0.0025,10.4,2.8,809.8,0.046,29.0,5.0,378.6,0.0128,7.0,2.0,811.6,0.028,26.6,5.2,0.1127,0.6282,2.007,9173.7665,9173.8222,9173.783,0.67,0.76,0.72,2.0,6102.52,"T0:1次,T2:1次,T3:3次",16.2,44.0,664.0,0.0254,14.4,0.8,682.8,0.0368,29.8,2.2,653.2,0.0009,16.0,1.2,878.2,0.0588,31.0,2.6,237.6,0.0003,4.6,0.6,884.2,0.171,24.6,1.0,0.2932,0.7563,0.2562
5-4-5-4-(1),5,4,5,4,4930.9066,4930.9066,4930.9066,0.7,0.72,0.71,1.0,3280.6,T0:5次,16.0,44.0,485.6,0.0021,2.4,0.2,531.0,0.003,13.4,2.2,476.2,0.0018,1.2,0.2,507.2,0.0024,3.0,1.4,940.4,0.0275,9.6,2.4,121.8,0.0029,0.2,0.2,937.8,0.0326,10.2,1.4,0.0779,0.0336,1.5963,4930.9066,4930.9066,4930.9066,0.65,0.68,0.66,1.0,3280.6,"T0:2次,T1:3次",16.6,44.0,651.6,0.0038,3.0,0.6,658.2,0.0288,5.4,0.6,690.2,0.0079,8.0,2.2,881.0,0.0248,7.4,1.6,220.8,0.0003,1.0,0.4,898.2,0.0525,8.0,1.4,0.118,0.661,0.3912
5-4-5-4-(2),5,4,5,4,5022.1549,5022.1549,5022.1549,0.68,0.72,0.69,1.0,3341.44,T0:5次,16.0,44.0,507.4,0.0022,3.2,0.4,521.4,0.003,11.0,2.4,487.6,0.0018,4.2,0.8,483.6,0.0023,2.6,0.4,926.4,0.0271,10.8,2.0,139.6,0.0033,0.8,0.4,934.0,0.0318,9.4,1.6,0.0773,0.0329,1.467,5022.1549,5022.1549,5022.1549,0.48,0.52,0.49,1.0,3341.44,T0:5次,16.0,44.0,640.4,0.0028,2.2,1.0,712.8,0.019,2.4,2.4,646.8,0.0124,1.8,0.6,864.0,0.0104,2.8,2.2,297.2,0.0003,0.8,0.4,838.8,0.0397,2.8,1.4,0.0846,0.225,0.3218
5-4-5-5-(0),5,4,5,5,6488.3491,6488.3491,6488.3491,0.63,0.65,0.64,1.0,4318.9,T0:5次,19.4,44.0,503.6,0.0021,4.0,0.0,507.0,0.0029,17.6,0.6,480.2,0.0018,3.4,0.0,509.2,0.0024,4.2,0.0,914.4,0.0266,16.0,0.6,181.0,0.0043,0.4,0.0,904.6,0.0285,12.8,0.0,0.0743,0.0987,1.3524,6488.3491,6488.3491,6488.3491,0.58,0.77,0.69,1.0,4318.9,"T0:4次,T2:1次",20.0,44.0,640.0,0.0141,2.0,0.0,713.0,0.0369,1.4,0.0,647.0,0.0099,1.6,0.0,903.2,0.0217,1.8,0.0,174.4,0.0029,0.8,0.0,922.4,0.1034,2.4,0.0,0.189,0.6416,0.4558
5-4-5-5-(1),5,4,5,5,4180.9066,4180.9066,4180.9066,0.67,0.69,0.68,1.0,2780.6,T0:5次,20.0,44.0,480.8,0.0021,8.4,0.0,560.0,0.0032,38.4,0.0,478.8,0.0018,15.4,0.0,480.4,0.0023,8.4,0.0,841.8,0.0249,33.4,0.0,342.8,0.0083,5.0,0.0,815.4,0.0289,32.2,0.0,0.0773,0.0332,1.4782,4180.9066,4180.9066,4180.9066,0.47,0.49,0.49,1.0,2780.6,T0:5次,20.0,44.0,605.6,0.0335,3.8,0.0,794.4,0.0095,6.8,0.0,600.0,0.0008,4.6,0.0,773.8,0.0092,5.0,0.0,453.4,0.002,5.6,0.0,772.8,0.027,4.6,0.0,0.0819,0.307,0.3691
5-4-5-5-(2),5,4,5,5,5022.1549,5022.1549,5022.1549,0.71,0.73,0.72,1.0,3341.44,T0:5次,16.0,44.0,487.6,0.0022,2.6,0.0,525.0,0.0031,14.8,2.6,499.6,0.0019,6.8,1.0,487.8,0.0024,4.2,0.4,916.8,0.0291,12.2,1.6,151.0,0.0036,0.4,0.0,932.2,0.0396,15.8,2.4,0.0876,0.034,1.5554,4711.543,4712.052,4711.6675,0.55,0.62,0.58,1.0,3134.44,"T1:2次,T2:2次,T3:1次",15.6,44.0,741.6,0.0117,6.0,3.4,554.8,0.019,6.8,3.2,703.6,0.0166,7.4,3.2,856.4,0.032,7.8,3.6,308.8,0.0046,2.0,1.6,834.8,0.0571,10.4,4.6,0.1409,0.549,0.3391
6-4-5-1-(0),6,4,5,1,4970.0398,4970.0398,4970.0398,0.68,0.74,0.7,1.0,3306.69,T0:5次,20.0,44.0,494.6,0.0022,0.0,0.0,496.2,0.0042,0.0,0.0,500.2,0.0019,0.0,0.0,509.0,0.0025,0.0,0.0,934.8,0.0381,0.0,0.0,147.0,0.0036,0.0,0.0,918.2,0.0603,0.0,0.0,0.1186,0.0381,1.4192,4970.0398,4970.0398,4970.0398,0.49,0.53,0.5,1.0,3306.69,"T0:3次,T2:2次",20.0,44.0,652.6,0.0073,0.4,0.0,677.8,0.0089,0.0,0.0,669.6,0.0009,0.6,0.0,846.2,0.0152,0.8,0.0,310.0,0.0018,0.0,0.0,843.8,0.0471,0.2,0.0,0.0812,0.319,0.2726
6-4-5-1-(1),6,4,5,1,5511.2674,5511.2674,5511.2674,0.64,0.66,0.65,1.0,3667.51,T0:5次,18.6,44.0,494.0,0.0021,5.0,0.2,519.8,0.0029,9.6,0.8,500.4,0.0018,5.2,0.0,485.8,0.0023,5.0,0.4,926.6,0.0268,11.0,0.8,162.0,0.0038,0.2,0.0,911.4,0.031,13.6,0.6,0.0763,0.1159,1.3092,5511.2674,5511.2674,5511.2674,0.49,0.5,0.5,1.0,3667.51,"T0:4次,T2:1次",16.0,44.0,652.6,0.0063,2.6,0.8,674.0,0.0291,5.4,2.2,673.4,0.0054,4.4,1.0,841.8,0.0081,7.0,2.0,288.4,0.0003,1.2,0.6,869.8,0.0513,4.2,1.4,0.1004,0.2747,0.3992
6-4-5-1-(2),6,4,5,1,5963.8954,5963.8954,5963.8954,0.64,0.66,0.65,1.0,3969.26,"T0:1次,T1:2次,T2:2次",16.0,44.0,488.2,0.0021,5.2,1.6,527.4,0.003,17.6,2.0,494.8,0.0018,5.6,1.6,489.6,0.0023,4.6,1.4,893.0,0.026,12.8,2.2,201.6,0.0048,5.6,2.4,905.4,0.0309,14.6,2.0,0.0767,0.0896,1.3508,5991.5667,5991.5667,5991.5667,0.49,0.56,0.51,1.0,3987.71,"T0:4次,T1:1次",16.0,44.0,679.4,0.0045,5.0,1.6,639.2,0.0089,4.0,0.0,681.4,0.0024,6.2,2.4,825.8,0.0107,6.6,2.4,349.2,0.0004,3.0,0.2,825.0,0.0123,5.6,1.4,0.0392,0.3202,0.4057
6-4-5-2-(0),6,4,5,2,5786.8444,5786.8444,5786.8444,0.68,0.72,0.69,1.0,3851.23,T0:5次,20.0,44.0,510.0,0.0022,0.2,0.0,504.8,0.0029,0.4,0.0,491.6,0.0018,0.0,0.0,493.6,0.0023,0.2,0.0,920.0,0.0268,0.4,0.0,148.4,0.0035,0.2,0.0,931.6,0.0312,0.2,0.0,0.0764,0.0329,1.4805,5786.8444,5786.8444,5786.8444,0.49,0.55,0.51,1.0,3851.23,"T0:3次,T1:1次,T2:1次",20.0,44.0,667.2,0.0047,0.0,0.0,674.6,0.0106,0.0,0.0,658.2,0.0054,0.6,0.0,871.2,0.0149,0.2,0.0,253.2,0.0018,0.0,0.0,875.6,0.0397,0.4,0.0,0.077,0.361,0.4128
6-4-5-2-(1),6,4,5,2,5511.2674,5511.2674,5511.2674,0.63,0.67,0.65,1.0,3667.51,T0:5次,16.0,44.0,505.8,0.0021,7.8,1.8,496.8,0.0028,8.4,1.8,506.2,0.0018,11.6,2.4,491.2,0.0023,8.6,1.0,925.6,0.0267,17.4,4.0,164.8,0.0039,0.8,0.4,909.6,0.0313,18.2,2.6,0.0766,0.1591,1.2693,5511.2674,5511.2674,5511.2674,0.49,0.5,0.49,1.0,3667.51,T0:5次,20.0,44.0,625.2,0.0028,26.6,0.0,720.6,0.014,24.2,0.0,654.2,0.0059,25.2,0.0,833.0,0.0088,32.2,0.0,348.2,0.0004,8.4,0.0,818.8,0.052,35.4,0.0,0.0837,0.2907,0.3547
