算例名,节点数,边数,无人机数,基站编号,ALNS_PSO_目标函数_最小值,ALNS_PSO_目标函数_最大值,ALNS_PSO_目标函数_均值,ALNS_PSO_求解时间_最小(s),ALNS_PSO_求解时间_最大(s),ALNS_PSO_求解时间_均值(s),ALNS_PSO_实际使用无人机数_均值,ALNS_PSO_总飞行距离_均值(m),ALNS_PSO_最优线程ID分布,ALNS_PSO_公共池拉取次数_均值,ALNS_PSO_推入公共池次数_均值,ALNS_PSO_破坏_random_调用次数_均值,ALNS_PSO_破坏_random_耗时_均值(s),ALNS_PSO_破坏_random_改进当前解_均值,ALNS_PSO_破坏_random_改进最优解_均值,ALNS_PSO_破坏_worst_调用次数_均值,ALNS_PSO_破坏_worst_耗时_均值(s),ALNS_PSO_破坏_worst_改进当前解_均值,ALNS_PSO_破坏_worst_改进最优解_均值,ALNS_PSO_破坏_route_调用次数_均值,ALNS_PSO_破坏_route_耗时_均值(s),ALNS_PSO_破坏_route_改进当前解_均值,ALNS_PSO_破坏_route_改进最优解_均值,ALNS_PSO_破坏_bp_split_调用次数_均值,ALNS_PSO_破坏_bp_split_耗时_均值(s),ALNS_PSO_破坏_bp_split_改进当前解_均值,ALNS_PSO_破坏_bp_split_改进最优解_均值,ALNS_PSO_修复_greedy_调用次数_均值,ALNS_PSO_修复_greedy_耗时_均值(s),ALNS_PSO_修复_greedy_改进当前解_均值,ALNS_PSO_修复_greedy_改进最优解_均值,ALNS_PSO_修复_random_调用次数_均值,ALNS_PSO_修复_random_耗时_均值(s),ALNS_PSO_修复_random_改进当前解_均值,ALNS_PSO_修复_random_改进最优解_均值,ALNS_PSO_修复_bp_aware_调用次数_均值,ALNS_PSO_修复_bp_aware_耗时_均值(s),ALNS_PSO_修复_bp_aware_改进当前解_均值,ALNS_PSO_修复_bp_aware_改进最优解_均值,ALNS_PSO_模块耗时_DR均值(s),ALNS_PSO_模块耗时_LS均值(s),ALNS_PSO_模块耗时_PSO均值(s),GiantRoute_目标函数_最小值,GiantRoute_目标函数_最大值,GiantRoute_目标函数_均值,GiantRoute_求解时间_最小(s),GiantRoute_求解时间_最大(s),GiantRoute_求解时间_均值(s),GiantRoute_实际使用无人机数_均值,GiantRoute_总飞行距离_均值(m),GiantRoute_最优线程ID分布,GiantRoute_公共池拉取次数_均值,GiantRoute_推入公共池次数_均值,GiantRoute_破坏_random_调用次数_均值,GiantRoute_破坏_random_耗时_均值(s),GiantRoute_破坏_random_改进当前解_均值,GiantRoute_破坏_random_改进最优解_均值,GiantRoute_破坏_worst_调用次数_均值,GiantRoute_破坏_worst_耗时_均值(s),GiantRoute_破坏_worst_改进当前解_均值,GiantRoute_破坏_worst_改进最优解_均值,GiantRoute_破坏_segment_调用次数_均值,GiantRoute_破坏_segment_耗时_均值(s),GiantRoute_破坏_segment_改进当前解_均值,GiantRoute_破坏_segment_改进最优解_均值,GiantRoute_修复_greedy_调用次数_均值,GiantRoute_修复_greedy_耗时_均值(s),GiantRoute_修复_greedy_改进当前解_均值,GiantRoute_修复_greedy_改进最优解_均值,GiantRoute_修复_random_调用次数_均值,GiantRoute_修复_random_耗时_均值(s),GiantRoute_修复_random_改进当前解_均值,GiantRoute_修复_random_改进最优解_均值,GiantRoute_修复_regret_调用次数_均值,GiantRoute_修复_regret_耗时_均值(s),GiantRoute_修复_regret_改进当前解_均值,GiantRoute_修复_regret_改进最优解_均值,GiantRoute_模块耗时_DR均值(s),GiantRoute_模块耗时_LS均值(s),GiantRoute_模块耗时_PSO均值(s)
26-30-10-4-(random-0),26,30,10,4,79530.4174,80150.8244,79921.2115,6.09,7.76,7.09,2.0,53267.47,"T0:1次,T1:2次",3.0,15.67,171.33,0.0135,41.0,6.33,197.67,0.0046,61.0,10.33,141.33,0.0126,20.0,3.0,177.67,0.0077,43.33,6.67,295.33,1.4775,74.67,12.67,65.0,0.2853,1.33,0.33,327.67,1.6242,89.33,13.33,3.4297,5.462,6.5763,79253.4845,80904.973,79904.29,38.53,83.37,57.08,2.0,53256.19,"T1:1次,T2:2次",4.0,19.0,341.67,0.0047,46.67,5.0,273.0,0.0344,32.0,3.67,245.67,0.0031,30.33,2.33,382.33,0.159,51.0,5.67,111.33,0.0005,3.0,1.33,366.67,1.0173,55.0,4.0,1.219,129.3036,4.1
26-30-10-4-(random-1),26,30,10,4,62562.3981,64019.7458,63533.9632,5.45,6.52,5.93,2.0,42342.64,"T0:1次,T1:1次,T2:1次",3.0,14.67,150.33,0.0018,27.0,4.33,209.67,0.0122,67.33,13.67,148.67,0.0011,16.33,4.33,148.33,0.0023,24.67,4.0,326.0,1.4279,79.0,15.67,53.67,0.2349,0.0,0.0,277.33,1.2094,56.33,10.67,2.8963,4.5352,5.5756,62562.3981,62562.3981,62562.3981,56.71,241.7,132.09,2.0,41694.93,"T0:1次,T1:1次,T2:1次",4.33,16.0,270.33,0.0046,63.0,6.67,239.0,0.0174,47.0,6.0,223.67,0.0008,41.67,5.33,282.0,0.1539,48.0,6.67,59.33,0.0004,1.67,0.33,391.67,1.9634,102.0,11.0,2.1404,320.1507,4.2545
26-30-10-5-(grid-0),26,30,10,5,32322.1606,32322.1606,32322.1606,5.07,6.61,6.09,1.0,21541.44,"T0:1次,T1:1次,T2:1次",3.0,14.0,143.33,0.0066,19.67,2.67,160.0,0.0042,38.0,4.33,138.0,0.0014,18.33,3.33,161.0,0.0091,29.33,4.0,284.33,2.0539,54.0,8.33,57.0,0.4216,0.0,0.0,261.0,1.9205,51.33,6.0,4.4236,3.3793,4.3704,32322.1606,32701.7073,32461.8683,44.22,71.85,54.7,1.0,21634.58,"T0:1次,T2:2次",4.0,15.67,220.67,0.0059,40.0,4.33,268.33,0.0167,66.67,10.67,201.33,0.0026,32.0,6.0,275.0,0.0988,50.67,8.33,64.33,0.0003,1.67,1.33,351.0,0.9882,86.33,11.33,1.1125,90.7699,3.8514
26-30-10-5-(grid-1),26,30,10,5,34240.7397,34240.7397,34240.7397,4.2,5.19,4.6,1.0,22820.49,"T0:1次,T1:2次",3.0,11.0,123.0,0.0016,13.0,3.0,144.67,0.0118,31.33,4.67,84.0,0.0049,5.33,2.0,118.67,0.004,11.33,1.67,195.67,1.5025,30.33,5.0,54.33,0.383,0.0,0.0,220.33,1.7637,30.67,6.33,3.6789,2.6952,3.2305,34240.7397,34240.7397,34240.7397,236.96,347.47,274.46,1.0,22820.49,"T0:2次,T2:1次",6.0,20.67,346.0,0.0074,67.0,5.0,378.0,0.0332,77.33,9.33,194.33,0.0027,16.0,2.33,430.0,0.444,81.67,10.0,69.67,0.013,0.67,0.33,418.67,4.3613,78.0,6.33,4.8616,669.4997,8.923
26-30-10-5-(linear-0),26,30,10,5,24996.4301,24996.4301,24996.4301,4.52,5.0,4.74,1.0,16657.62,"T0:2次,T1:1次",3.0,11.67,112.67,0.0014,11.33,3.0,162.67,0.0037,42.0,9.67,93.67,0.0007,12.33,1.67,117.33,0.0017,12.0,4.0,242.67,1.9641,45.67,10.67,55.67,0.4453,0.0,0.0,188.0,1.5516,32.0,7.67,3.9717,2.95,3.6269,24996.4301,25073.7286,25022.1963,27.7,48.15,38.61,1.0,16674.8,"T0:1次,T2:2次",4.0,14.33,197.0,0.0056,32.33,4.33,222.67,0.0442,36.67,5.33,188.0,0.0005,24.67,4.0,250.33,0.0893,42.67,6.33,77.67,0.0024,1.67,1.67,279.67,0.7658,49.33,5.67,0.9079,71.006,3.2726
26-30-10-5-(linear-1),26,30,10,5,46729.977,47546.0841,47002.0127,4.76,5.76,5.25,2.0,31321.34,"T0:1次,T1:1次,T2:1次",3.0,11.67,122.67,0.0015,18.67,6.33,152.33,0.0076,40.33,8.67,110.33,0.0008,10.33,4.67,127.33,0.0018,24.67,7.67,244.67,1.1886,51.33,14.67,56.0,0.2573,0.0,0.0,212.0,1.123,42.67,12.67,2.6004,3.4635,4.8121,46729.977,46729.977,46729.977,47.1,85.02,62.04,2.0,31139.98,"T0:1次,T2:2次",3.67,17.0,221.67,0.0038,39.0,5.0,273.0,0.0297,73.33,12.0,237.67,0.0006,48.33,10.0,318.67,0.1307,73.67,11.0,65.33,0.0003,1.33,0.33,348.33,1.2037,85.67,15.67,1.3689,126.2139,4.3709
26-30-10-5-(radial-0),26,30,10,5,38371.4349,38723.9527,38492.2742,4.93,5.66,5.2,1.67,25650.4,"T0:2次,T1:1次",3.0,11.67,143.33,0.0083,34.33,6.67,147.33,0.0056,39.67,8.33,99.0,0.0008,12.33,3.33,111.0,0.002,19.33,5.0,198.33,1.0761,45.0,8.67,57.67,0.2691,0.0,0.0,244.67,1.3991,60.67,14.67,2.7706,3.3674,4.2084,38800.8847,39469.9234,39182.9194,43.57,120.97,76.89,1.0,26115.28,"T0:1次,T1:1次,T2:1次",3.67,16.33,252.67,0.0021,64.33,10.0,249.0,0.0147,72.0,7.67,247.67,0.0007,52.0,8.0,342.0,0.1378,83.0,15.33,65.67,0.0003,1.0,0.33,341.67,1.229,104.33,10.0,1.3847,157.5816,4.8583
26-30-10-5-(radial-1),26,30,10,5,36370.9845,36370.9845,36370.9845,4.99,7.59,6.05,1.0,24240.66,"T1:2次,T2:1次",3.0,14.33,165.0,0.0043,23.33,4.67,199.33,0.0172,40.0,10.0,145.67,0.0054,17.67,6.33,149.0,0.0065,19.0,7.67,323.0,2.4028,56.67,18.67,58.33,0.3692,0.0,0.0,277.67,2.0874,43.33,10.0,4.9054,3.785,4.3564,36715.1776,37244.5682,36909.9815,61.38,70.51,66.61,1.0,24599.99,"T0:1次,T1:1次,T2:1次",4.0,15.0,185.33,0.008,32.67,5.0,244.33,0.0141,63.0,9.33,205.67,0.0007,47.67,8.33,272.67,0.0823,56.0,11.0,58.33,0.0003,0.67,0.33,304.33,0.8888,86.67,11.33,0.9942,105.3368,3.5114
26-30-10-5-(random-0),26,30,10,5,74012.8825,74087.1729,74052.8819,4.47,4.88,4.65,2.0,49355.25,"T1:2次,T2:1次",3.0,10.33,109.67,0.0015,20.0,3.33,113.33,0.0027,31.0,3.67,81.0,0.0048,12.0,0.67,111.33,0.0061,22.33,2.33,173.33,0.9734,41.0,4.67,57.33,0.2737,0.67,0.0,184.67,0.9512,43.67,5.33,2.2195,3.0683,3.7634,74012.8649,74070.4703,74051.2418,121.42,252.74,195.57,2.0,49354.16,"T0:1次,T1:2次",4.0,18.67,343.67,0.0094,81.67,8.0,273.0,0.0184,55.67,4.67,229.33,0.005,35.67,3.33,331.67,0.1842,63.33,5.33,77.33,0.0005,1.67,0.33,437.0,2.0655,108.0,10.33,2.2829,433.1394,4.167
26-30-10-5-(random-1),26,30,10,5,62686.7195,62930.5808,62795.7882,5.67,6.93,6.25,2.0,41850.53,"T1:1次,T2:2次",3.0,13.67,124.67,0.0055,20.33,2.0,199.67,0.005,68.33,11.67,130.33,0.0011,18.33,2.67,140.67,0.0026,28.33,4.0,254.67,1.3,62.33,8.67,66.33,0.3042,1.0,0.0,274.33,1.6257,72.0,11.67,3.2484,4.6175,5.594,61787.0508,61820.0669,61802.1864,120.26,198.14,166.92,2.0,41188.12,"T1:2次,T2:1次",5.0,15.0,243.33,0.0042,57.33,3.67,212.67,0.0162,49.33,1.67,207.33,0.0007,35.67,2.67,247.67,0.1453,40.67,2.33,59.0,0.0004,2.0,0.33,356.67,1.6616,99.67,5.33,1.8285,344.4827,3.7316
26-40-10-1-(grid-0),26,40,10,1,41972.7279,47492.3839,45652.4986,7.45,9.57,8.73,1.67,30423.89,"T1:1次,T2:2次",3.0,10.67,104.0,0.0018,13.0,2.67,129.0,0.0142,39.0,7.67,107.33,0.0049,12.0,4.0,108.0,0.0063,20.0,3.67,193.33,2.0622,41.0,9.33,55.67,0.5441,0.0,0.0,199.33,2.1804,43.0,8.67,4.8174,6.6509,6.3823,41972.7279,41972.7279,41972.7279,38.19,109.9,64.48,1.0,27975.15,"T0:2次,T1:1次",3.0,11.0,146.0,0.0076,24.33,5.67,180.33,0.0128,40.33,10.33,117.0,0.0004,15.33,3.67,178.67,0.1049,31.67,8.33,52.67,0.0003,0.67,0.33,212.0,1.0888,47.67,11.0,1.2149,113.5338,3.9581
26-40-10-1-(grid-1),26,40,10,1,65665.407,65665.407,65665.407,8.53,11.96,10.28,2.0,43763.6,"T1:2次,T2:1次",3.0,13.67,121.67,0.0021,19.33,3.33,214.67,0.0255,79.33,18.0,130.67,0.0012,16.67,4.67,134.33,0.0104,26.33,7.0,268.33,2.8662,68.67,14.67,56.0,0.5071,0.0,0.0,277.0,2.8989,73.0,18.33,6.3161,9.0143,8.2188,65276.5422,65665.407,65420.4311,164.05,289.39,234.05,2.0,43600.29,T1:3次,4.0,16.33,245.0,0.0082,61.67,5.67,269.33,0.0176,75.33,9.67,185.33,0.0007,29.67,4.33,307.0,0.2467,70.67,8.33,64.67,0.0004,1.0,0.67,328.0,2.47,95.0,10.67,2.7437,512.0423,6.1305
