算例名,节点数,边数,无人机数,基站编号,ALNS_PSO_目标函数_最小值,ALNS_PSO_目标函数_最大值,ALNS_PSO_目标函数_均值,ALNS_PSO_求解时间_最小(s),ALNS_PSO_求解时间_最大(s),ALNS_PSO_求解时间_均值(s),ALNS_PSO_实际使用无人机数_均值,ALNS_PSO_总飞行距离_均值(m),ALNS_PSO_最优线程ID分布,ALNS_PSO_公共池拉取次数_均值,ALNS_PSO_推入公共池次数_均值,ALNS_PSO_破坏_random_调用次数_均值,ALNS_PSO_破坏_random_耗时_均值(s),ALNS_PSO_破坏_random_改进当前解_均值,ALNS_PSO_破坏_random_改进最优解_均值,ALNS_PSO_破坏_worst_调用次数_均值,ALNS_PSO_破坏_worst_耗时_均值(s),ALNS_PSO_破坏_worst_改进当前解_均值,ALNS_PSO_破坏_worst_改进最优解_均值,ALNS_PSO_破坏_route_调用次数_均值,ALNS_PSO_破坏_route_耗时_均值(s),ALNS_PSO_破坏_route_改进当前解_均值,ALNS_PSO_破坏_route_改进最优解_均值,ALNS_PSO_破坏_bp_split_调用次数_均值,ALNS_PSO_破坏_bp_split_耗时_均值(s),ALNS_PSO_破坏_bp_split_改进当前解_均值,ALNS_PSO_破坏_bp_split_改进最优解_均值,ALNS_PSO_修复_greedy_调用次数_均值,ALNS_PSO_修复_greedy_耗时_均值(s),ALNS_PSO_修复_greedy_改进当前解_均值,ALNS_PSO_修复_greedy_改进最优解_均值,ALNS_PSO_修复_random_调用次数_均值,ALNS_PSO_修复_random_耗时_均值(s),ALNS_PSO_修复_random_改进当前解_均值,ALNS_PSO_修复_random_改进最优解_均值,ALNS_PSO_修复_bp_aware_调用次数_均值,ALNS_PSO_修复_bp_aware_耗时_均值(s),ALNS_PSO_修复_bp_aware_改进当前解_均值,ALNS_PSO_修复_bp_aware_改进最优解_均值,ALNS_PSO_模块耗时_DR均值(s),ALNS_PSO_模块耗时_LS均值(s),ALNS_PSO_模块耗时_PSO均值(s),GiantRoute_目标函数_最小值,GiantRoute_目标函数_最大值,GiantRoute_目标函数_均值,GiantRoute_求解时间_最小(s),GiantRoute_求解时间_最大(s),GiantRoute_求解时间_均值(s),GiantRoute_实际使用无人机数_均值,GiantRoute_总飞行距离_均值(m),GiantRoute_最优线程ID分布,GiantRoute_公共池拉取次数_均值,GiantRoute_推入公共池次数_均值,GiantRoute_破坏_random_调用次数_均值,GiantRoute_破坏_random_耗时_均值(s),GiantRoute_破坏_random_改进当前解_均值,GiantRoute_破坏_random_改进最优解_均值,GiantRoute_破坏_worst_调用次数_均值,GiantRoute_破坏_worst_耗时_均值(s),GiantRoute_破坏_worst_改进当前解_均值,GiantRoute_破坏_worst_改进最优解_均值,GiantRoute_破坏_segment_调用次数_均值,GiantRoute_破坏_segment_耗时_均值(s),GiantRoute_破坏_segment_改进当前解_均值,GiantRoute_破坏_segment_改进最优解_均值,GiantRoute_修复_greedy_调用次数_均值,GiantRoute_修复_greedy_耗时_均值(s),GiantRoute_修复_greedy_改进当前解_均值,GiantRoute_修复_greedy_改进最优解_均值,GiantRoute_修复_random_调用次数_均值,GiantRoute_修复_random_耗时_均值(s),GiantRoute_修复_random_改进当前解_均值,GiantRoute_修复_random_改进最优解_均值,GiantRoute_修复_regret_调用次数_均值,GiantRoute_修复_regret_耗时_均值(s),GiantRoute_修复_regret_改进当前解_均值,GiantRoute_修复_regret_改进最优解_均值,GiantRoute_模块耗时_DR均值(s),GiantRoute_模块耗时_LS均值(s),GiantRoute_模块耗时_PSO均值(s)
16-22-5-1-(0),16,22,5,1,43742.2771,45349.4598,44382.8581,9.55,9.99,9.72,4.4,29559.24,"T1:2次,T2:2次,T3:1次",13.0,44.0,294.4,0.0113,19.8,1.2,697.2,0.0446,131.6,13.8,722.6,0.0048,58.6,2.0,285.8,0.0101,22.2,0.6,1262.8,2.1146,209.0,16.8,348.8,0.472,11.6,0.4,388.4,0.6583,11.6,0.4,3.3329,11.8976,17.6837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-22-5-1-(1),16,22,5,1,36718.1834,37335.6807,37151.3808,9.24,9.39,9.33,5.0,24734.25,"T0:3次,T2:2次",13.6,44.0,280.4,0.0098,20.4,2.2,437.4,0.0279,49.4,3.6,808.6,0.0067,64.2,5.8,473.6,0.0182,43.8,4.0,1026.8,1.7868,125.6,11.0,436.0,0.6773,20.0,1.8,537.2,0.8781,32.2,2.8,3.4553,11.2259,16.4907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-22-5-1-(2),16,22,5,1,48683.5002,50765.0793,49851.7684,12.13,12.61,12.45,5.0,33201.18,"T0:2次,T2:3次",10.8,44.0,218.4,0.0018,13.0,1.4,864.6,0.0708,181.8,23.8,701.4,0.0228,76.4,4.6,215.6,0.0023,15.8,1.2,1320.6,2.4538,260.4,28.6,358.2,0.5998,15.6,1.6,321.2,0.4933,11.0,0.8,3.692,15.5064,23.1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-22-5-2-(0),16,22,5,2,42610.2604,48138.1864,46383.3419,11.16,11.48,11.31,4.8,30890.23,"T2:3次,T3:2次",12.6,44.0,219.2,0.0049,12.6,0.0,854.0,0.0357,171.8,16.0,673.4,0.0077,53.4,2.0,253.4,0.0072,13.4,0.4,1323.0,2.78,235.0,17.8,319.8,0.6094,9.2,0.0,357.2,0.7106,7.0,0.6,4.1994,14.3446,19.8111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-22-5-2-(1),16,22,5,2,38799.1882,39093.6409,38972.9596,9.9,10.29,10.08,3.8,25956.64,"T0:2次,T1:2次,T3:1次",16.8,44.0,288.0,0.0125,17.8,0.4,690.6,0.0243,142.8,4.0,697.6,0.0062,67.8,2.4,323.8,0.0093,30.4,0.0,1290.4,2.2818,236.4,6.4,310.8,0.5171,8.6,0.2,398.8,0.7997,13.8,0.2,3.6706,12.617,17.8265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-22-5-2-(2),16,22,5,2,49120.1044,52539.0836,51334.4174,12.42,12.74,12.58,4.8,34190.94,"T0:2次,T1:1次,T2:1次,T3:1次",10.4,44.0,185.6,0.0016,7.6,0.6,851.8,0.0504,158.8,19.8,769.4,0.0104,67.4,6.2,193.2,0.0021,12.8,1.2,1307.2,2.5995,226.0,25.8,329.8,0.474,12.8,1.2,363.0,0.7073,7.8,0.8,3.866,17.6985,21.1474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-22-5-3-(0),16,22,5,3,51031.2007,51514.2004,51238.9457,11.95,12.24,12.12,4.8,34127.3,"T0:2次,T1:1次,T2:1次,T3:1次",10.4,44.0,251.0,0.0036,16.4,1.0,793.0,0.0424,185.6,17.6,643.2,0.009,73.2,8.0,312.8,0.0062,28.6,2.4,1317.0,2.542,280.2,27.2,343.0,0.6488,12.8,1.0,340.0,0.6083,10.8,0.8,3.8866,15.9028,21.3563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-22-5-3-(1),16,22,5,3,40357.5212,44942.7981,42550.0076,12.63,13.01,12.8,4.4,28337.34,"T0:1次,T2:2次,T3:2次",10.2,44.0,260.4,0.0037,16.6,1.0,804.8,0.0634,172.6,20.4,646.4,0.0255,59.8,3.6,288.4,0.0103,25.6,0.8,1363.0,2.7971,257.6,25.0,328.0,0.645,9.6,0.2,309.0,0.6345,7.4,0.6,4.1984,16.9941,22.7155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-22-5-3-(2),16,22,5,3,54170.0671,59074.8299,56770.8511,14.53,15.08,14.75,5.0,37813.9,"T0:2次,T2:1次,T3:2次",13.4,44.0,197.8,0.0017,9.8,0.2,854.8,0.0457,208.6,13.2,694.8,0.0123,72.0,3.0,252.6,0.0058,17.8,0.0,1388.4,2.7585,292.4,16.0,352.8,0.6914,10.6,0.4,258.8,0.4591,5.2,0.0,4.0101,19.5454,26.4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-22-5-4-(0),16,22,5,4,47711.1863,49123.627,48670.4739,11.4,11.58,11.51,3.4,32424.32,"T0:2次,T2:2次,T3:1次",16.6,44.0,279.4,0.0161,15.8,0.0,795.8,0.0358,159.2,4.8,686.0,0.0242,60.4,1.0,238.8,0.0024,12.6,0.2,1227.6,2.3517,226.2,6.0,369.4,0.5717,11.0,0.0,403.0,0.7847,10.8,0.0,3.8278,14.4811,20.9016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-22-5-4-(1),16,22,5,4,35316.0377,38070.97,36734.9467,9.56,9.78,9.66,2.2,24475.3,"T0:3次,T1:2次",16.4,44.0,277.6,0.0022,19.2,0.4,688.6,0.0293,113.2,5.2,719.8,0.0138,67.0,0.8,314.0,0.0117,26.2,0.0,1323.8,2.4761,207.2,6.2,289.8,0.431,6.4,0.0,386.4,0.6333,12.0,0.2,3.6281,11.4815,17.7916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-22-5-4-(2),16,22,5,4,53248.8875,55191.4274,54361.0742,12.39,13.61,13.16,4.4,36211.38,"T0:2次,T1:2次,T3:1次",11.4,44.0,187.0,0.0103,13.0,0.2,856.6,0.0368,209.6,19.4,708.0,0.0078,90.8,5.4,248.4,0.0073,14.2,1.4,1369.8,2.7781,302.2,25.2,278.8,0.6112,9.6,0.6,351.4,0.7853,15.8,0.6,4.253,18.0855,22.2732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-22-5-5-(0),16,22,5,5,36996.391,37694.8574,37136.2314,8.15,8.49,8.36,5.0,24724.15,"T1:2次,T2:1次,T3:2次",13.4,44.0,297.2,0.0025,18.8,2.6,647.8,0.021,108.6,12.6,639.6,0.0083,27.6,1.0,415.4,0.0105,33.2,1.2,1127.6,2.1748,161.2,16.0,372.2,0.5825,9.0,0.4,500.2,0.94,18.0,1.0,3.7664,11.7059,12.3305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-22-5-5-(1),16,22,5,5,34025.1011,34885.7769,34524.188,9.74,10.0,9.9,4.6,22985.46,"T0:2次,T1:2次,T3:1次",14.4,44.0,402.8,0.008,44.0,3.6,615.6,0.0284,144.2,8.2,573.0,0.0133,42.0,3.0,408.6,0.0136,48.4,3.8,1066.2,2.4491,211.8,13.8,316.4,0.6035,12.4,0.2,617.4,1.2946,54.4,4.6,4.4467,12.7145,15.9906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-22-5-5-(2),16,22,5,5,45803.3098,46889.2722,46379.58,12.18,12.56,12.36,5.0,30886.39,"T0:1次,T1:1次,T2:1次,T3:2次",11.4,44.0,211.0,0.0224,11.4,1.2,914.8,0.0648,220.0,24.2,686.0,0.0078,62.0,4.2,188.2,0.0022,9.8,0.8,1366.0,3.0609,286.2,29.0,254.0,0.3685,4.6,0.2,380.0,0.7437,12.4,1.2,4.297,16.2468,20.7097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-16-5-1-(0),17,16,5,1,20709.1955,20709.1955,20709.1955,3.55,3.68,3.59,1.0,13799.46,"T0:1次,T1:1次,T2:2次,T3:1次",15.6,44.0,514.4,0.0154,48.2,3.4,520.4,0.0435,60.4,3.4,452.2,0.0021,28.2,4.4,513.0,0.0366,47.4,4.2,941.6,1.7398,88.2,7.8,102.6,0.1433,0.2,0.0,955.8,2.0193,95.8,7.6,4.0362,2.2239,5.5162,20709.1955,20709.1955,20709.1955,8.28,14.83,11.13,1.0,13799.46,"T1:1次,T2:2次,T3:2次",15.8,44.0,718.6,0.0253,96.8,4.4,632.4,0.0224,89.8,2.0,649.0,0.0041,69.4,4.2,907.2,0.1087,120.4,4.0,122.2,0.0003,2.4,0.4,970.6,0.8502,133.2,6.2,1.0111,30.8347,3.8243
17-16-5-1-(1),17,16,5,1,23602.572,23602.572,23602.572,4.07,4.2,4.12,2.0,15721.71,"T0:4次,T2:1次",16.0,44.0,507.0,0.008,28.0,2.0,583.6,0.0281,59.0,5.4,446.0,0.0051,12.2,0.4,463.4,0.0116,21.2,0.4,941.2,1.4809,52.6,3.6,95.6,0.0973,0.0,0.0,963.2,1.7369,67.8,4.6,3.3927,2.9897,7.1594,22224.3204,22224.3204,22224.3204,21.25,35.28,26.76,1.0,14809.55,"T0:3次,T2:2次",15.6,44.0,846.0,0.0191,43.4,4.4,600.2,0.0396,15.4,1.2,553.8,0.0026,24.2,2.0,874.8,0.2185,38.2,4.4,131.2,0.0005,1.2,0.4,994.0,1.7462,43.6,2.8,2.0266,78.7337,4.4267
17-16-5-1-(2),17,16,5,1,29639.3862,29639.3862,29639.3862,3.75,3.85,3.79,2.0,19746.26,"T0:1次,T1:2次,T2:2次",12.6,44.0,514.6,0.0109,70.2,7.6,485.8,0.0204,84.0,7.0,461.6,0.0051,42.0,4.8,538.0,0.0241,90.0,9.4,956.8,1.2164,144.8,15.6,105.8,0.0665,1.4,0.0,937.4,1.1548,140.0,13.2,2.5225,2.7914,7.0644,29639.3862,29639.3862,29639.3862,56.44,67.66,61.35,2.0,19746.26,"T1:2次,T2:3次",20.0,44.0,817.2,0.012,125.6,0.0,570.8,0.0646,72.0,0.0,612.0,0.0043,70.8,0.0,822.2,0.3786,100.0,0.0,136.6,0.0005,4.0,0.0,1041.2,3.3837,164.4,0.0,3.8439,207.2822,5.1253
17-16-5-2-(0),17,16,5,2,21403.7508,21403.7508,21403.7508,3.41,3.53,3.46,1.0,14262.5,"T0:1次,T1:1次,T2:1次,T3:2次",15.8,44.0,495.0,0.0078,23.2,2.0,606.0,0.0653,62.2,4.6,422.8,0.0023,16.4,0.6,476.2,0.0064,20.0,1.0,955.4,1.831,58.6,4.0,112.0,0.1108,0.0,0.0,932.6,1.5467,63.2,4.2,3.6148,2.3802,5.1502,21403.7508,21403.7508,21403.7508,4.69,7.14,5.43,1.0,14262.5,"T0:1次,T1:1次,T2:3次",16.0,44.0,684.2,0.0053,29.6,2.0,667.0,0.0406,27.6,1.8,648.8,0.0041,27.0,1.4,854.6,0.0761,34.4,2.4,156.8,0.0004,1.2,0.4,988.6,0.5629,48.6,2.4,0.6895,13.2272,3.8048
17-16-5-2-(1),17,16,5,2,23691.3811,23691.3811,23691.3811,3.89,3.93,3.9,2.0,15780.92,"T0:2次,T1:2次,T2:1次",12.2,44.0,488.6,0.0138,61.0,9.0,537.4,0.0187,91.8,13.8,475.4,0.0022,39.8,6.8,498.6,0.0189,68.8,11.8,948.8,1.1805,131.4,22.0,119.8,0.1342,0.4,0.2,931.4,1.3744,129.6,19.2,2.7741,2.6536,7.2405,23616.3811,23616.3811,23616.3811,32.42,57.83,47.39,2.0,15730.92,"T0:1次,T1:2次,T2:1次,T3:1次",12.4,44.0,784.2,0.0188,110.2,11.0,635.2,0.0552,81.2,8.4,580.6,0.0012,70.6,7.8,853.8,0.3247,99.6,11.0,137.2,0.0005,3.4,1.8,1009.0,2.2678,159.0,14.4,2.6682,159.01,4.9676
17-16-5-2-(2),17,16,5,2,31821.7647,31821.7647,31821.7647,3.54,3.62,3.58,2.0,21201.18,"T0:2次,T2:1次,T3:2次",14.0,44.0,496.8,0.0033,66.0,6.8,537.6,0.0336,108.0,12.8,455.2,0.0119,35.2,3.4,510.4,0.0263,76.4,6.2,921.2,1.0547,137.6,14.6,105.4,0.1061,0.2,0.2,973.4,1.2795,147.8,14.4,2.5329,2.7318,6.2761,31821.7647,31821.7647,31821.7647,5.01,5.82,5.35,2.0,21201.18,"T0:3次,T2:1次,T3:1次",15.8,44.0,748.4,0.0084,77.8,1.6,651.0,0.0268,64.6,2.2,600.6,0.01,55.0,1.2,877.4,0.0859,89.2,2.8,157.8,0.0004,3.8,0.8,964.8,0.4263,104.4,1.4,0.5578,13.876,3.41
17-16-5-3-(0),17,16,5,3,20000.6721,20000.6721,20000.6721,3.39,3.48,3.43,1.0,13327.11,"T0:4次,T1:1次",20.0,44.0,510.2,0.0199,15.6,0.0,530.2,0.0205,38.2,0.0,468.6,0.0045,19.6,0.0,491.0,0.0077,11.4,0.0,947.6,1.8128,46.6,0.0,118.2,0.1852,1.4,0.0,934.2,1.6097,36.8,0.0,3.6925,2.3725,5.034,20000.6721,20000.6721,20000.6721,5.07,5.44,5.26,1.0,13327.11,"T0:3次,T2:1次,T3:1次",20.0,44.0,656.0,0.0298,26.0,0.0,718.4,0.0217,24.4,0.0,625.6,0.0011,18.8,0.0,783.2,0.0901,25.8,0.0,166.0,0.0004,1.2,0.0,1050.8,0.6602,42.2,0.0,0.8033,12.8101,3.8805
17-16-5-3-(1),17,16,5,3,24739.719,24739.719,24739.719,3.79,3.9,3.83,2.0,16479.81,"T0:2次,T2:3次",16.0,44.0,496.8,0.0033,61.0,2.6,531.6,0.0374,74.6,6.6,463.8,0.0036,30.2,1.2,507.8,0.0175,63.6,4.2,945.0,1.205,112.4,8.0,113.6,0.1471,0.0,0.0,941.4,1.191,117.0,6.6,2.6354,2.8239,6.9936,24739.719,24739.719,24739.719,6.74,10.64,8.6,2.0,16479.81,"T0:1次,T2:1次,T3:3次",15.6,44.0,710.6,0.0086,71.8,3.4,666.8,0.0507,74.2,3.6,622.6,0.0011,57.4,3.0,840.0,0.1477,80.4,3.8,168.0,0.0004,5.0,1.6,992.0,0.6462,118.0,4.6,0.8548,23.8253,3.6759
17-16-5-3-(2),17,16,5,3,31132.1627,31532.9828,31212.3267,4.01,4.11,4.06,2.0,20794.88,"T0:2次,T1:1次,T2:1次,T3:1次",15.2,44.0,478.0,0.0062,52.6,2.2,580.2,0.0237,108.8,2.4,479.2,0.0022,38.0,2.0,462.6,0.0053,46.4,1.0,926.6,1.1813,117.4,3.2,128.2,0.206,1.8,0.0,945.2,1.5351,126.6,4.4,2.9747,3.1544,7.2167,31132.1627,31132.1627,31132.1627,5.14,6.05,5.41,2.0,20741.44,"T0:1次,T1:2次,T2:1次,T3:1次",17.6,44.0,708.0,0.0023,85.2,2.0,648.0,0.0255,84.2,0.2,644.0,0.0011,79.4,0.2,863.6,0.1067,102.0,2.2,134.8,0.0003,2.8,0.0,1001.6,0.5282,144.0,0.2,0.6642,13.746,3.3982
17-16-5-4-(0),17,16,5,4,20424.3966,20424.3966,20424.3966,4.37,4.45,4.4,1.0,13609.6,"T0:2次,T2:2次,T3:1次",14.4,44.0,498.0,0.0123,48.0,7.8,536.2,0.0285,83.2,10.2,488.4,0.0113,31.6,4.6,477.4,0.0185,44.6,5.0,956.2,1.4029,107.0,14.6,101.8,0.1212,0.2,0.0,942.0,1.561,100.2,13.0,3.1707,2.94,8.4745,20424.3966,20424.3966,20424.3966,4.95,10.23,7.29,1.0,13609.6,"T0:1次,T1:4次",16.0,44.0,715.2,0.0144,79.0,6.4,559.4,0.0499,40.0,3.4,725.4,0.0012,64.8,6.0,876.0,0.1073,84.8,7.0,144.8,0.0049,2.8,0.8,979.2,0.6823,96.2,8.0,0.86,18.6835,3.6766
17-16-5-4-(1),17,16,5,4,25091.0826,25091.0826,25091.0826,3.41,3.53,3.46,2.0,16714.06,"T0:2次,T2:3次",15.2,44.0,506.0,0.0198,56.6,5.6,546.6,0.0273,90.2,7.8,451.2,0.005,29.8,2.2,496.2,0.0251,52.2,5.0,935.8,1.2089,115.4,8.6,106.2,0.1056,0.6,0.4,958.0,1.2822,112.8,11.6,2.6963,2.8503,5.6114,24904.4631,25091.0826,24979.3008,6.28,11.8,8.51,2.0,16639.53,"T0:3次,T1:1次,T3:1次",13.4,44.0,691.2,0.0097,87.8,6.2,675.8,0.0374,81.0,6.0,633.0,0.0011,80.8,6.2,849.6,0.1341,104.0,8.2,146.8,0.0004,3.2,1.4,1003.6,0.7769,142.4,8.8,0.9595,23.794,3.9425
17-16-5-4-(2),17,16,5,4,31181.1419,31181.1419,31181.1419,4.14,4.31,4.25,2.0,20774.09,"T1:3次,T3:2次",15.4,44.0,489.4,0.0353,42.6,2.4,542.4,0.0247,70.8,6.0,459.4,0.0021,23.2,1.0,508.8,0.0041,50.6,4.8,940.2,1.2513,95.0,7.2,120.6,0.103,1.2,0.2,939.2,1.2717,91.0,6.8,2.7346,2.9053,8.3117,31181.1419,31181.1419,31181.1419,5.09,7.69,5.69,2.0,20774.09,"T0:2次,T1:1次,T2:2次",15.6,44.0,712.4,0.0154,57.8,2.0,652.4,0.0751,61.2,4.4,635.2,0.0056,48.8,3.2,883.6,0.116,78.6,4.2,164.0,0.0004,4.0,1.2,952.4,0.5139,85.2,4.2,0.7264,14.7475,3.5229
17-16-5-5-(0),17,16,5,5,19854.2672,19854.2672,19854.2672,3.64,3.74,3.67,1.0,13229.51,"T1:2次,T2:2次,T3:1次",16.2,44.0,483.2,0.0182,35.0,1.0,564.6,0.0296,89.8,1.8,465.8,0.0021,32.2,2.8,486.4,0.0099,36.0,0.6,954.0,1.9889,99.2,3.0,116.8,0.1889,0.4,0.0,929.2,1.9146,93.4,3.2,4.1912,2.2824,5.4603,19841.1391,19854.2672,19851.6416,37.15,60.13,49.19,1.0,13227.76,"T0:1次,T1:1次,T2:2次,T3:1次",15.8,44.0,711.6,0.0115,115.0,3.0,661.2,0.1035,112.2,3.2,627.2,0.0014,85.8,4.4,836.2,0.378,117.2,3.8,118.2,0.0004,2.0,0.4,1045.6,3.1076,193.8,6.4,3.6025,161.5164,5.7317
17-16-5-5-(1),17,16,5,5,23929.1727,23929.1727,23929.1727,3.61,3.77,3.68,2.0,15939.45,"T0:2次,T1:1次,T2:2次",12.2,44.0,509.8,0.0404,66.8,9.8,535.0,0.0197,77.2,14.8,464.4,0.0081,34.0,5.6,490.8,0.0355,59.0,8.0,920.0,1.3282,112.0,17.2,112.2,0.0986,0.0,0.0,967.8,1.4377,125.0,21.0,3.0166,2.9831,5.7559,23929.2463,23948.684,23935.2109,19.83,35.0,30.25,2.0,15943.47,"T1:1次,T2:1次,T3:3次",12.8,44.0,699.2,0.0215,112.6,10.2,684.8,0.0428,119.6,8.6,616.0,0.0102,98.8,9.8,866.4,0.2586,136.6,12.0,113.4,0.0004,1.8,0.8,1020.2,1.943,192.6,15.8,2.2765,100.8799,4.8613
17-16-5-5-(2),17,16,5,5,27679.3268,27679.3268,27679.3268,3.88,4.02,3.94,2.0,18439.55,"T0:1次,T1:1次,T2:2次,T3:1次",13.0,44.0,484.4,0.0093,57.6,7.8,527.0,0.0427,96.2,11.0,465.4,0.0105,37.6,4.0,523.2,0.0044,71.0,8.2,948.2,1.2724,135.4,16.2,119.0,0.1195,0.8,0.4,932.8,1.519,126.2,14.4,3.0083,3.1526,6.4502,27679.3268,27679.3268,27679.3268,7.21,9.08,8.16,2.0,18439.55,"T0:1次,T1:2次,T2:1次,T3:1次",13.6,44.0,720.0,0.0175,89.6,6.2,652.4,0.0306,77.4,6.4,627.6,0.0116,70.0,4.0,882.8,0.1661,106.0,6.2,152.0,0.0019,4.6,0.6,965.2,0.7284,126.4,9.8,0.9562,22.3148,3.5889
17-19-5-1-(0),17,19,5,1,30754.7746,30918.947,30886.1125,5.75,5.86,5.79,2.0,20577.41,"T0:2次,T1:2次,T2:1次",14.8,44.0,504.4,0.0207,68.4,6.4,562.2,0.0095,99.0,9.4,454.6,0.0107,31.2,3.4,478.8,0.0161,57.0,6.2,956.0,2.1503,131.0,13.2,95.0,0.1579,0.0,0.0,949.0,2.0863,124.6,12.2,4.5212,4.4128,10.4214,29604.0908,30417.5095,29766.9608,90.19,146.38,132.42,2.0,19831.31,"T0:2次,T1:2次,T3:1次",14.2,44.0,772.2,0.0095,110.8,8.4,686.2,0.0593,106.8,4.6,541.6,0.0028,62.8,3.8,809.6,0.5272,95.6,6.0,114.2,0.0005,1.6,0.6,1076.2,5.3919,183.2,10.2,5.9912,471.8396,7.46
17-19-5-1-(1),17,19,5,1,25381.3504,25381.3504,25381.3504,4.61,4.77,4.68,2.0,16907.57,"T0:2次,T1:2次,T2:1次",15.4,44.0,487.6,0.0219,53.8,1.4,592.8,0.0261,121.2,4.0,437.6,0.005,23.4,1.0,482.0,0.0071,43.6,2.2,930.4,1.8715,114.8,4.2,106.0,0.2056,1.0,0.0,963.6,2.0517,126.2,4.4,4.2189,3.8214,7.3229,25381.3504,25381.3504,25381.3504,9.82,14.06,10.79,2.0,16907.57,"T0:3次,T1:1次,T2:1次",15.6,44.0,762.8,0.0252,111.6,2.6,583.4,0.0336,37.8,1.0,653.8,0.0012,89.6,1.6,887.8,0.1852,104.4,2.4,134.4,0.0004,3.2,0.8,977.8,0.8277,131.4,2.0,1.0732,31.2703,4.8654
17-19-5-1-(2),17,19,5,1,27782.0698,27782.0698,27782.0698,5.08,5.19,5.11,2.0,18508.05,"T1:3次,T2:2次",13.2,44.0,474.6,0.0261,59.6,5.6,585.6,0.0126,111.6,12.6,448.4,0.0126,33.4,4.2,491.4,0.0128,72.0,8.8,948.2,1.9241,136.6,15.4,95.0,0.145,0.0,0.0,956.8,1.8358,140.0,15.8,3.9946,4.0387,9.0338,27721.239,27725.4334,27722.0815,59.04,70.63,64.21,2.0,18468.05,"T1:1次,T2:1次,T3:3次",11.8,44.0,754.2,0.0057,140.4,11.8,634.2,0.049,72.6,4.8,611.6,0.0029,99.4,9.6,824.8,0.3002,116.6,8.6,107.0,0.0004,2.0,0.8,1068.2,3.2261,193.8,16.8,3.5843,188.891,5.5888
17-19-5-2-(0),17,19,5,2,26738.7294,26738.7294,26738.7294,5.25,5.41,5.33,2.0,17812.49,"T1:1次,T2:2次,T3:2次",11.8,44.0,491.8,0.0051,44.6,7.0,522.4,0.021,74.0,7.6,486.0,0.0023,34.6,6.6,499.8,0.0417,50.0,5.4,939.4,1.8751,101.2,12.2,111.0,0.2211,0.6,0.0,949.6,2.3373,101.4,14.4,4.5443,4.4594,8.8167,26738.7296,26739.125,26738.8161,9.73,22.64,17.0,2.0,17812.54,"T0:1次,T1:2次,T2:1次,T3:1次",14.2,44.0,654.0,0.0073,61.0,7.6,665.8,0.0485,79.4,6.8,680.2,0.0013,67.2,7.2,884.0,0.1754,96.2,10.2,109.8,0.0018,1.2,0.6,1006.2,1.3148,110.2,10.8,1.5492,47.3716,4.8264
17-19-5-2-(1),17,19,5,2,24575.6484,24682.3378,24660.9999,4.81,4.99,4.87,2.0,16427.33,"T0:2次,T1:2次,T2:1次",13.4,44.0,500.8,0.0126,67.0,7.4,538.0,0.018,102.6,8.8,465.4,0.0066,36.2,3.4,495.8,0.0148,62.6,5.4,935.2,1.8901,135.8,11.6,114.6,0.2045,0.6,0.2,950.2,2.055,132.0,13.2,4.2268,4.1195,7.8039,24494.8605,24509.0848,24498.288,10.99,14.04,11.81,2.0,16318.86,"T0:2次,T3:3次",15.4,44.0,712.6,0.0102,108.8,3.0,625.8,0.0649,88.0,5.2,661.6,0.0012,98.2,3.8,884.2,0.1705,130.6,4.4,144.4,0.0064,3.8,0.6,971.4,0.8047,160.6,7.0,1.0578,33.8363,4.7457
